Environment,Model,Iteration,Tokens_Per_Second,Time_To_First_Token_S,Generation_Time_S,Prompt_Tokens,Generation_Tokens
vm,Qwen2.5-1.5B-Instruct-4bit,152,99.94028634257481,0.09410950000005869,,,
exec,Qwen2.5-1.5B-Instruct-4bit,153,99.98281545359502,0.08210291700004291,,,
vm,Qwen2.5-1.5B-Instruct-4bit,153,99.81334545695319,0.09357783299992661,,,
exec,Qwen2.5-1.5B-Instruct-4bit,154,99.98088908265863,0.08235962499998095,,,
vm,Qwen2.5-1.5B-Instruct-4bit,154,99.8104121884333,0.0983585830000493,,,
exec,Qwen2.5-1.5B-Instruct-4bit,155,100.0825550502735,0.08201291699992908,,,
vm,Qwen2.5-1.5B-Instruct-4bit,155,100.27079644392072,0.09331554200002756,,,
exec,Qwen2.5-1.5B-Instruct-4bit,156,100.01348486504735,0.08208691699996962,,,
vm,Qwen2.5-1.5B-Instruct-4bit,156,99.96837754202429,0.0974087499999996,,,
exec,Qwen2.5-1.5B-Instruct-4bit,157,99.99738124045525,0.08216400000003432,,,
vm,Qwen2.5-1.5B-Instruct-4bit,157,100.06278353361165,0.09506466699997418,,,
exec,Qwen2.5-1.5B-Instruct-4bit,158,99.98388443346992,0.0822802090000323,,,
vm,Qwen2.5-1.5B-Instruct-4bit,158,99.67493705829315,0.0925187499999538,,,
exec,Qwen2.5-1.5B-Instruct-4bit,159,100.0024138082653,0.08144737500003885,,,
vm,Qwen2.5-1.5B-Instruct-4bit,159,100.0918828235969,0.0876210839999203,,,
exec,Qwen2.5-1.5B-Instruct-4bit,160,100.11889607771177,0.08190641700002743,,,
vm,Qwen2.5-1.5B-Instruct-4bit,160,99.91394295006856,0.09796716699997887,,,
exec,Qwen2.5-1.5B-Instruct-4bit,161,99.86311244357299,0.08226775000002817,,,
vm,Qwen2.5-1.5B-Instruct-4bit,161,100.03258385580392,0.09399454200001855,,,
exec,Qwen2.5-1.5B-Instruct-4bit,162,99.90684631013745,0.08257745799994609,,,
vm,Qwen2.5-1.5B-Instruct-4bit,162,98.98160272563806,0.0958813330000794,,,
exec,Qwen2.5-1.5B-Instruct-4bit,163,99.9906063512407,0.08245104200000242,,,
vm,Qwen2.5-1.5B-Instruct-4bit,163,99.79708574319878,0.09769187500000953,,,
exec,Qwen2.5-1.5B-Instruct-4bit,164,99.9959083705442,0.08157979100008106,,,
vm,Qwen2.5-1.5B-Instruct-4bit,164,99.56293264892491,0.09401612500005285,,,
exec,Qwen2.5-1.5B-Instruct-4bit,165,99.98450599476459,0.08209770799999205,,,
vm,Qwen2.5-1.5B-Instruct-4bit,165,100.28848609829186,0.09149929199998041,,,
exec,Qwen2.5-1.5B-Instruct-4bit,166,99.97983644932025,0.08228487500002757,,,
vm,Qwen2.5-1.5B-Instruct-4bit,166,99.81573566804593,0.09716887499996574,,,
exec,Qwen2.5-1.5B-Instruct-4bit,167,99.93025051979693,0.08247266699993361,,,
vm,Qwen2.5-1.5B-Instruct-4bit,167,99.96017859813126,0.09646720900002492,,,
exec,Qwen2.5-1.5B-Instruct-4bit,168,99.9898203722885,0.081905957999993,,,
vm,Qwen2.5-1.5B-Instruct-4bit,168,100.03332000477782,0.09580783299998075,,,
exec,Qwen2.5-1.5B-Instruct-4bit,169,99.99601578374498,0.08068524999998772,,,
vm,Qwen2.5-1.5B-Instruct-4bit,169,100.23841538730647,0.09139883299997109,,,
exec,Qwen2.5-1.5B-Instruct-4bit,170,99.97552357054838,0.08250762500006203,,,
vm,Qwen2.5-1.5B-Instruct-4bit,170,99.46005200783577,0.09144883400006165,,,
exec,Qwen2.5-1.5B-Instruct-4bit,171,99.94500096870749,0.082162583000013,,,
vm,Qwen2.5-1.5B-Instruct-4bit,171,100.30969312944,0.09435887500001172,,,
exec,Qwen2.5-1.5B-Instruct-4bit,172,100.01505437537543,0.08188741599997229,,,
vm,Qwen2.5-1.5B-Instruct-4bit,172,100.20624810100644,0.0916085410000278,,,
exec,Qwen2.5-1.5B-Instruct-4bit,173,99.97823555825258,0.08234895800001141,,,
vm,Qwen2.5-1.5B-Instruct-4bit,173,100.28165206647898,0.09151366700007202,,,
exec,Qwen2.5-1.5B-Instruct-4bit,174,100.132191115778,0.08249416600006043,,,
vm,Qwen2.5-1.5B-Instruct-4bit,174,99.96511795306543,0.09545500000001539,,,
exec,Qwen2.5-1.5B-Instruct-4bit,175,99.99798668116048,0.0811434580000423,,,
vm,Qwen2.5-1.5B-Instruct-4bit,175,99.97306553785988,0.09511912499999653,,,
exec,Qwen2.5-1.5B-Instruct-4bit,176,100.0061869061923,0.08177908400000433,,,
vm,Qwen2.5-1.5B-Instruct-4bit,176,99.36761344562163,0.09409204200005661,,,
exec,Qwen2.5-1.5B-Instruct-4bit,177,99.9892410795441,0.08224070799997207,,,
vm,Qwen2.5-1.5B-Instruct-4bit,177,100.02563645340673,0.09432008299995687,,,
exec,Qwen2.5-1.5B-Instruct-4bit,178,99.96083565697056,0.08221099999991566,,,
vm,Qwen2.5-1.5B-Instruct-4bit,178,100.06518895268451,0.0969135829999459,,,
exec,Qwen2.5-1.5B-Instruct-4bit,179,99.90995907643347,0.08212920799996937,,,
vm,Qwen2.5-1.5B-Instruct-4bit,179,100.0933781290308,0.09190004199990653,,,
exec,Qwen2.5-1.5B-Instruct-4bit,180,99.97453121480737,0.08213166699999874,,,
vm,Qwen2.5-1.5B-Instruct-4bit,180,100.3296983205593,0.0923932920001107,,,
exec,Qwen2.5-1.5B-Instruct-4bit,181,100.0149566507398,0.08169108399999914,,,
vm,Qwen2.5-1.5B-Instruct-4bit,181,99.94189089568854,0.09536845799993898,,,
exec,Qwen2.5-1.5B-Instruct-4bit,182,99.91802623648479,0.08297699999991437,,,
vm,Qwen2.5-1.5B-Instruct-4bit,182,99.39468250096527,0.09663591599996835,,,
exec,Qwen2.5-1.5B-Instruct-4bit,183,100.1021583192156,0.08218637499999204,,,
vm,Qwen2.5-1.5B-Instruct-4bit,183,99.75587088628635,0.09618420900005731,,,
exec,Qwen2.5-1.5B-Instruct-4bit,184,99.99253961911312,0.08174333400006617,,,
vm,Qwen2.5-1.5B-Instruct-4bit,184,100.00525258056818,0.09671875000003638,,,
exec,Qwen2.5-1.5B-Instruct-4bit,185,99.89092153292,0.08230333300002712,,,
vm,Qwen2.5-1.5B-Instruct-4bit,185,98.98977585105321,0.09546766599999046,,,
exec,Qwen2.5-1.5B-Instruct-4bit,186,100.0419853937713,0.08206170900007237,,,
vm,Qwen2.5-1.5B-Instruct-4bit,186,99.93203512990134,0.0952063749999752,,,
exec,Qwen2.5-1.5B-Instruct-4bit,187,99.92546415205464,0.08275729100000717,,,
vm,Qwen2.5-1.5B-Instruct-4bit,187,100.14737832939143,0.09321462500008693,,,
exec,Qwen2.5-1.5B-Instruct-4bit,188,99.96749592014908,0.08204412500003855,,,
vm,Qwen2.5-1.5B-Instruct-4bit,188,99.39965458604408,0.09342295800001921,,,
exec,Qwen2.5-1.5B-Instruct-4bit,189,100.0239982577842,0.08091495899998336,,,
vm,Qwen2.5-1.5B-Instruct-4bit,189,100.19545126678577,0.09308670799998708,,,
exec,Qwen2.5-1.5B-Instruct-4bit,190,99.98783027026872,0.08240774999990208,,,
vm,Qwen2.5-1.5B-Instruct-4bit,190,100.03275322422232,0.09363774999997077,,,
exec,Qwen2.5-1.5B-Instruct-4bit,191,99.92406972911978,0.08214175000000523,,,
vm,Qwen2.5-1.5B-Instruct-4bit,191,100.3551714169008,0.09283445800008394,,,
exec,Qwen2.5-1.5B-Instruct-4bit,192,100.0260679654933,0.08180074999995668,,,
vm,Qwen2.5-1.5B-Instruct-4bit,192,100.02957581501624,0.09546612500002993,,,
exec,Qwen2.5-1.5B-Instruct-4bit,193,98.8597690715398,0.0822454579999885,,,
vm,Qwen2.5-1.5B-Instruct-4bit,193,100.18769703236376,0.09152033299994855,,,
exec,Qwen2.5-1.5B-Instruct-4bit,194,99.98713708444527,0.08216195800002879,,,
vm,Qwen2.5-1.5B-Instruct-4bit,194,99.80209003837038,0.08784195900000213,,,
exec,Qwen2.5-1.5B-Instruct-4bit,195,99.99916992876614,0.0820949170000631,,,
vm,Qwen2.5-1.5B-Instruct-4bit,195,100.04026687174496,0.09352820800006612,,,
exec,Qwen2.5-1.5B-Instruct-4bit,196,99.97210575180962,0.0824809580000192,,,
vm,Qwen2.5-1.5B-Instruct-4bit,196,100.1781961927433,0.09447362500009149,,,
exec,Qwen2.5-1.5B-Instruct-4bit,197,99.87762875880615,0.08231420899994646,,,
vm,Qwen2.5-1.5B-Instruct-4bit,197,99.9526363890597,0.09577920799995354,,,
exec,Qwen2.5-1.5B-Instruct-4bit,198,99.9000349129913,0.08236929200006671,,,
vm,Qwen2.5-1.5B-Instruct-4bit,198,100.2367031796246,0.09297037499993621,,,
exec,Qwen2.5-1.5B-Instruct-4bit,199,99.89835050165377,0.08290787499993257,,,
vm,Qwen2.5-1.5B-Instruct-4bit,199,99.71203444891256,0.09288537500003713,,,
exec,Qwen2.5-1.5B-Instruct-4bit,200,99.95683992502609,0.08276116699994418,,,
vm,Qwen2.5-1.5B-Instruct-4bit,200,100.20713550805719,0.08754458299995349,,,
